id,xmin,ymin,xmax,ymax,label,image_name
115,167.61904907226562,327.9364929199219,237.46031188964844,393.96826171875,54,40
116,220.1587371826172,264.1269836425781,293.015869140625,342.8571472167969,54,41
117,175.23809814453125,295.3968200683594,268.73016357421875,403.6507873535156,34,42
118,145.7142791748047,320.0,202.85714721679688,368.25396728515625,74,42
119,176.1904754638672,228.41270446777344,236.1904754638672,285.5555419921875,59,42
120,235.39682006835938,243.1746063232422,281.74603271484375,294.4444580078125,74,42
121,151.26983642578125,272.5396728515625,207.46031188964844,325.71429443359375,59,42
122,200.3174591064453,168.41270446777344,287.9364929199219,251.11111450195312,34,43
123,272.22222900390625,220.4761962890625,321.4285583496094,269.6825256347656,59,43
124,243.65078735351562,274.28570556640625,295.8730163574219,321.5873107910156,59,43
125,261.9047546386719,225.55555725097656,329.8412780761719,296.5079345703125,64,44
126,233.3333282470703,275.71429443359375,266.8254089355469,341.74603271484375,37,44
127,168.41270446777344,299.3650817871094,230.4761962890625,344.6031799316406,37,44
128,157.46031188964844,327.9364929199219,223.4920654296875,374.28570556640625,37,44
129,168.41270446777344,239.2063446044922,229.5238037109375,299.20635986328125,64,44
130,190.95237731933594,265.8730163574219,265.71429443359375,383.96826171875,56,45
131,195.87301635742188,262.8571472167969,254.92063903808594,325.8730163574219,64,46
132,276.6666564941406,302.22222900390625,332.8571472167969,360.3174743652344,64,46
133,170.3225860595703,261.0055847167969,235.83126831054688,326.554931640625,70,47
134,238.21339416503906,371.84356689453125,346.6004943847656,444.54376220703125,10,48
135,110.76923370361328,458.8454284667969,190.5707244873047,549.4227294921875,91,48
136,77.41935729980469,325.3631286621094,173.89578247070312,383.7616271972656,91,48
137,209.62779235839844,244.32029724121094,270.3722229003906,355.1582946777344,10,48
138,222.0800018310547,176.32000732421875,343.20001220703125,237.44000244140625,62,49
139,170.8800048828125,247.1999969482422,279.20001220703125,324.9599914550781,62,49
140,222.8800048828125,219.52000427246094,335.20001220703125,279.5199890136719,62,49
141,164.47999572753906,334.7200012207031,252.16000366210938,398.7200012207031,62,50
142,250.0800018310547,326.8800048828125,338.7200012207031,389.9200134277344,62,50
143,180.16000366210938,288.4800109863281,267.8399963378906,342.55999755859375,62,50
144,176.5079345703125,316.984130859375,260.1587219238281,397.77777099609375,54,51
145,156.8253936767578,248.09524536132812,246.34921264648438,343.6507873535156,54,52
146,173.4920654296875,356.3492126464844,243.3333282470703,432.22222900390625,54,53
147,132.22222900390625,384.9206237792969,208.09524536132812,453.80950927734375,54,54
148,169.5238037109375,279.6825256347656,252.22222900390625,367.30157470703125,54,55
149,210.23255920410156,237.2093048095703,288.3721008300781,326.6666564941406,64,56
150,144.8061981201172,285.5813903808594,225.8914794921875,370.85272216796875,64,56
151,250.38760375976562,320.0,335.6589050292969,408.217041015625,64,57
152,203.41085815429688,231.78294372558594,298.75970458984375,325.5813903808594,8,57
153,156.7441864013672,201.70542907714844,237.82945251464844,286.97674560546875,64,57
154,247.0399932861328,342.7200012207031,309.6000061035156,413.760009765625,73,58
155,210.0800018310547,280.1600036621094,262.7200012207031,339.8399963378906,59,58
156,168.8000030517578,308.6400146484375,274.0799865722656,442.3999938964844,43,58
157,67.83999633789062,369.760009765625,144.63999938964844,432.32000732421875,73,58
158,107.68000030517578,320.0,222.8800048828125,450.8800048828125,43,58
159,119.04000091552734,278.7200012207031,176.0,332.79998779296875,59,58
160,231.36000061035156,273.1199951171875,350.8800048828125,369.760009765625,43,59
161,183.52000427246094,302.8800048828125,248.9600067138672,348.32000732421875,73,59
162,110.87999725341797,287.3599853515625,192.0,421.1199951171875,43,59
163,170.72000122070312,254.55999755859375,224.8000030517578,307.20001220703125,59,59
164,163.52000427246094,339.8399963378906,213.27999877929688,395.3599853515625,59,59
165,207.67999267578125,343.0400085449219,260.79998779296875,409.44000244140625,73,59
166,272.6400146484375,257.44000244140625,359.3599853515625,366.8800048828125,43,60
167,231.36000061035156,281.6000061035156,282.55999755859375,403.8399963378906,43,60
168,291.0400085449219,353.1199951171875,343.67999267578125,405.760009765625,59,60
169,266.8800048828125,316.1600036621094,311.8399963378906,367.3599853515625,59,60
170,88.31999969482422,249.9199981689453,167.0399932861328,329.6000061035156,55,61
171,119.83999633789062,398.55999755859375,223.1999969482422,496.0,55,62
172,174.8800048828125,308.0,262.55999755859375,388.6400146484375,55,63
173,130.55999755859375,348.32000732421875,194.55999755859375,448.6400146484375,38,63
174,155.52000427246094,314.0799865722656,238.24000549316406,394.8800048828125,55,64
175,156.47999572753906,326.8800048828125,256.0,392.79998779296875,38,65
176,121.12000274658203,357.44000244140625,226.39999389648438,466.7200012207031,55,65
177,244.92063903808594,314.9206237792969,335.5555419921875,412.22222900390625,57,66
178,263.80950927734375,330.79364013671875,337.6190490722656,404.6031799316406,57,67
179,225.55555725097656,346.5079345703125,296.5079345703125,420.3174743652344,57,68
180,196.984130859375,441.1111145019531,301.4285583496094,554.2857055664062,99,69
181,176.1904754638672,323.015869140625,239.2063446044922,439.20635986328125,99,69
182,144.76190185546875,426.3492126464844,196.03175354003906,478.5714416503906,28,69
183,221.26983642578125,257.77777099609375,275.3968200683594,310.952392578125,28,69
184,233.1746063232422,317.1428527832031,369.6825256347656,436.6666564941406,92,70
185,197.61904907226562,274.4444580078125,267.30157470703125,334.1269836425781,14,70
186,186.34921264648438,287.30157470703125,322.8571472167969,395.3968200683594,92,71
187,209.04762268066406,307.1428527832031,287.30157470703125,365.3968200683594,14,72
188,167.77777099609375,221.90475463867188,292.8571472167969,358.4126892089844,1,73
189,127.93650817871094,324.28570556640625,287.30157470703125,433.80950927734375,92,73
190,153.3333282470703,256.03173828125,287.30157470703125,367.4603271484375,92,74
191,259.5238037109375,164.92063903808594,351.4285583496094,297.1428527832031,1,74
192,226.1904754638672,267.30157470703125,295.8730163574219,324.1269836425781,14,75
193,127.93650817871094,330.0,277.30157470703125,412.5396728515625,92,76
194,206.1904754638672,250.3174591064453,281.5873107910156,381.1111145019531,92,77
195,206.1904754638672,221.90475463867188,271.5873107910156,266.03173828125,14,77
196,200.4761962890625,231.74603271484375,277.30157470703125,344.1269836425781,92,78
197,236.03175354003906,298.73016357421875,329.8412780761719,389.6825256347656,1,78
198,169.2063446044922,254.60317993164062,231.74603271484375,317.1428527832031,14,78
199,163.1999969482422,319.8399963378906,277.44000244140625,399.5199890136719,99,79
200,139.52000427246094,399.5199890136719,184.8000030517578,456.6400146484375,7,79
201,174.8800048828125,445.6000061035156,228.9600067138672,503.67999267578125,7,79
202,176.9600067138672,392.1600036621094,295.67999267578125,468.9599914550781,99,79
203,163.04498291015625,437.5086364746094,226.57440185546875,501.0380554199219,78,80
204,105.0519027709961,325.12109375,171.48788452148438,393.6332092285156,64,80
205,154.1868438720703,366.50518798828125,219.6539764404297,433.07958984375,64,80
206,199.04762268066406,419.5238037109375,244.60317993164062,466.5079345703125,84,81
207,134.12698364257812,252.06349182128906,181.42857360839844,347.6190490722656,34,82
208,168.57142639160156,256.984130859375,274.4444580078125,327.9364929199219,92,82
209,202.85714721679688,233.3333282470703,284.6031799316406,311.1111145019531,64,83
210,136.8253936767578,379.047607421875,221.42857360839844,458.73016357421875,64,83
211,123.01587677001953,464.76190185546875,207.61904907226562,551.4285888671875,64,83
212,194.92063903808594,329.8412780761719,260.952392578125,391.9047546386719,40,83
213,155.50387573242188,338.75970458984375,234.26356506347656,419.5348815917969,64,84
214,217.67442321777344,218.60464477539062,289.6123962402344,296.4341125488281,64,84
215,203.56588745117188,322.79071044921875,279.3798522949219,394.5736389160156,54,85
216,171.3178253173828,206.8217010498047,237.3643341064453,279.6899108886719,64,86
217,107.28681945800781,343.5658874511719,179.2248077392578,423.2558288574219,64,86
218,286.2015380859375,360.155029296875,344.3410949707031,396.5891418457031,42,86
219,149.6825408935547,292.3809509277344,218.57142639160156,359.3650817871094,64,87
220,224.44444274902344,262.8571472167969,286.5079345703125,364.28570556640625,79,87
221,172.38095092773438,349.5238037109375,247.14285278320312,422.22222900390625,64,87
222,162.53968811035156,407.6190490722656,218.73016357421875,471.5873107910156,41,87
223,203.8095245361328,278.5714416503906,248.09524536132812,343.4920654296875,15,88
224,159.5238037109375,249.04762268066406,238.25396728515625,318.8888854980469,79,89
225,227.46031188964844,344.6031799316406,293.4920654296875,416.5079345703125,64,89
226,213.65078735351562,414.4444580078125,282.5396728515625,480.4761962890625,64,89
227,132.0,264.79998779296875,210.72000122070312,349.44000244140625,8,90
228,210.72000122070312,320.0,279.67999267578125,384.0,95,90
229,146.6666717529297,377.1428527832031,204.76190185546875,442.0635070800781,30,91
230,216.6666717529297,371.26983642578125,303.3333435058594,463.80950927734375,80,91
231,126.08000183105469,284.4800109863281,187.1999969482422,402.55999755859375,2,92
232,171.36000061035156,270.7200012207031,232.47999572753906,387.8399963378906,2,92
233,231.36000061035156,295.3599853515625,318.0799865722656,346.55999755859375,27,92
234,233.44000244140625,346.55999755859375,303.3599853515625,450.8800048828125,89,92
235,198.8800048828125,388.0,265.760009765625,495.3599853515625,89,92
236,121.12000274658203,305.2799987792969,178.24000549316406,344.6400146484375,73,93
237,173.27999877929688,289.44000244140625,247.1999969482422,363.3599853515625,89,93
238,181.1199951171875,253.1199951171875,262.8800048828125,327.0400085449219,2,93
239,221.60000610351562,245.1199951171875,270.8800048828125,287.5199890136719,73,93
240,158.55999755859375,359.3599853515625,234.39999389648438,425.2799987792969,27,93
241,234.39999389648438,315.0400085449219,288.9599914550781,411.3599853515625,2,93
242,274.7200012207031,314.0799865722656,333.6000061035156,403.67999267578125,89,93
243,162.39999389648438,283.5199890136719,248.0,408.6400146484375,10,94
244,159.52000427246094,217.60000610351562,298.3999938964844,276.6400146484375,10,94
245,217.60000610351562,295.3599853515625,324.9599914550781,369.2799987792969,89,94
246,180.16000366210938,277.6000061035156,280.6400146484375,318.8800048828125,10,95
247,286.55999755859375,241.27999877929688,342.7200012207031,303.3599853515625,8,95
248,220.47999572753906,186.0800018310547,307.20001220703125,233.27999877929688,89,95
249,166.39999389648438,242.24000549316406,269.760009765625,287.5199890136719,10,95
250,213.60000610351562,218.55999755859375,283.5199890136719,255.0399932861328,8,95
251,143.015869140625,337.77777099609375,223.8095245361328,414.6031799316406,54,96
252,166.6666717529297,327.9364929199219,221.74603271484375,391.9047546386719,8,97
253,200.1587371826172,348.5714416503906,263.1745910644531,411.5873107910156,54,97
254,144.92063903808594,257.9364929199219,224.60317993164062,335.71429443359375,54,98
255,135.87301635742188,313.1745910644531,214.60317993164062,363.3333435058594,8,99
256,210.0,314.1269836425781,270.0,371.26983642578125,54,99
257,181.90475463867188,269.6825256347656,269.5238037109375,349.3650817871094,55,100
258,69.0818862915039,339.664794921875,139.35484313964844,383.7616271972656,89,101
259,291.8114013671875,281.26629638671875,369.23077392578125,332.51397705078125,10,101
260,175.08685302734375,375.41900634765625,250.1240692138672,418.32403564453125,10,101
261,125.0620346069336,113.22160339355469,170.3225860595703,158.51023864746094,64,101
262,389.4789123535156,351.5828552246094,426.4019775390625,390.9124755859375,64,101
263,237.0223388671875,228.82681274414062,276.3275451660156,270.5400390625,64,101
264,174.2857208251953,270.79364013671875,286.5079345703125,324.9206237792969,82,102
265,169.04762268066406,228.25396728515625,256.6666564941406,282.3809509277344,91,102
266,192.9600067138672,375.5199890136719,365.1199951171875,466.55999755859375,68,103
267,207.67999267578125,312.9599914550781,273.1199951171875,351.3599853515625,14,104
268,142.24000549316406,257.44000244140625,197.75999450683594,322.8800048828125,14,104
269,131.6262969970703,253.28720092773438,196.12457275390625,320.8304443359375,64,105
270,177.85467529296875,285.67474365234375,288.5813293457031,363.04498291015625,89,105
271,171.0399932861328,316.79998779296875,246.8800048828125,382.7200012207031,99,106
272,131.67999267578125,354.239990234375,178.8800048828125,445.760009765625,99,106
273,108.0,334.55999755859375,148.32000732421875,374.8800048828125,7,106
274,154.24000549316406,426.7200012207031,188.63999938964844,466.0799865722656,7,106
275,186.72000122070312,403.5199890136719,218.24000549316406,436.9599914550781,7,107
276,213.27999877929688,411.3599853515625,245.75999450683594,446.7200012207031,7,107
277,168.9600067138672,425.1199951171875,244.8000030517578,480.1600036621094,99,107
278,171.0399932861328,265.760009765625,260.6400146484375,336.6400146484375,99,108
279,139.52000427246094,293.2799987792969,232.0,366.0799865722656,99,108
280,100.16000366210938,299.20001220703125,144.47999572753906,346.3999938964844,7,108
281,159.1999969482422,345.9200134277344,201.60000610351562,394.0799865722656,7,108
282,72.4800033569336,291.20001220703125,172.0,436.79998779296875,99,109
283,88.31999969482422,425.1199951171875,244.8000030517578,496.0,99,109
284,139.52000427246094,302.0799865722656,205.44000244140625,390.7200012207031,99,110
285,214.39999389648438,364.1600036621094,256.79998779296875,411.3599853515625,7,110
286,196.63999938964844,315.67999267578125,236.9600067138672,360.0,7,110
287,156.16000366210938,348.9599914550781,221.1199951171875,438.55999755859375,99,110
288,201.60000610351562,379.8399963378906,269.6000061035156,432.9599914550781,46,111
289,242.8800048828125,318.8800048828125,291.20001220703125,347.3599853515625,14,112
290,442.7200012207031,419.20001220703125,466.3999938964844,441.760009765625,46,112
291,80.4800033569336,337.44000244140625,154.39999389648438,378.7200012207031,14,113
292,184.8000030517578,322.7200012207031,296.0,379.8399963378906,79,114
293,112.0,334.55999755859375,177.9199981689453,424.1600036621094,15,115
294,190.72000122070312,305.1199951171875,293.1199951171875,376.0,79,116
295,62.945735931396484,382.0155029296875,201.70542907714844,454.88372802734375,10,117
296,208.6821746826172,81.70542907714844,275.6589050292969,225.42636108398438,10,117
297,286.5116271972656,300.3100891113281,398.75970458984375,415.5038757324219,90,117
298,255.3488311767578,435.19378662109375,321.3953552246094,500.155029296875,29,117
299,233.96824645996094,373.96826171875,303.80950927734375,440.952392578125,64,118
300,135.55555725097656,376.8254089355469,198.57142639160156,445.71429443359375,64,118
301,106.34920501708984,320.0,174.2857208251953,443.015869140625,104,119
302,190.0,418.4126892089844,251.11111450195312,481.4285583496094,64,119
303,185.07936096191406,336.6666564941406,244.12698364257812,396.6666564941406,64,119
304,260.6349182128906,375.8730163574219,314.76190185546875,429.047607421875,40,119
305,188.0,362.3999938964844,297.2799987792969,474.7200012207031,104,120
306,177.27999877929688,436.1600036621094,275.67999267578125,505.1199951171875,89,120
307,208.47999572753906,318.8800048828125,267.5199890136719,373.9200134277344,64,120
308,266.55999755859375,401.6000061035156,368.9599914550781,481.760009765625,89,120
309,267.5199890136719,478.8800048828125,324.6400146484375,526.0800170898438,64,120
310,60.0,209.6825408935547,177.14285278320312,286.5079345703125,97,121
311,255.07936096191406,224.44444274902344,344.6031799316406,306.19049072265625,64,121
312,216.6666717529297,304.28570556640625,295.3968200683594,379.047607421875,64,121
313,97.12000274658203,416.6400146484375,246.39999389648438,509.1199951171875,43,122
314,111.36000061035156,358.3999938964844,266.3999938964844,429.44000244140625,43,122
315,115.68000030517578,265.9200134277344,252.16000366210938,327.0400085449219,89,122
316,212.32000732421875,152.16000366210938,300.4800109863281,280.1600036621094,89,122
317,155.0399932861328,393.9200134277344,285.9200134277344,483.5199890136719,43,123
318,179.1999969482422,184.9600067138672,251.67999267578125,315.8399963378906,43,123
319,65.44000244140625,329.9200134277344,113.76000213623047,375.3599853515625,47,123
320,274.55999755859375,247.52000427246094,338.55999755859375,362.7200012207031,89,123
321,118.08000183105469,244.63999938964844,179.1999969482422,355.5199890136719,89,123
322,149.1472930908203,331.782958984375,224.96124267578125,407.5968933105469,54,124
323,257.9844970703125,319.06976318359375,302.3255920410156,382.0155029296875,37,125
324,152.55813598632812,315.03875732421875,235.1938018798828,399.6899108886719,54,125
325,276.7441711425781,343.5658874511719,321.08526611328125,411.4728698730469,37,126
326,136.89923095703125,267.751953125,222.6356658935547,353.4883728027344,54,126
327,222.0155029296875,198.91473388671875,326.3565979003906,306.2015380859375,54,127
328,167.906982421875,374.1085205078125,260.4651184082031,426.3565979003906,37,128
329,216.1240234375,198.91473388671875,323.4108581542969,309.14727783203125,54,128
330,174.2857208251953,323.96826171875,282.5396728515625,385.0793762207031,56,129
331,114.28571319580078,275.71429443359375,200.0,345.5555419921875,97,130
332,148.73016357421875,318.0952453613281,206.1904754638672,365.8730163574219,37,130
333,268.73016357421875,258.8888854980469,313.015869140625,317.9364929199219,37,130
334,194.92063903808594,271.74603271484375,250.63491821289062,347.6190490722656,97,131
335,270.4498291015625,305.4671325683594,355.15570068359375,390.1730041503906,64,132
336,171.90310668945312,358.61590576171875,255.64013671875,445.259521484375,64,132
337,204.42906188964844,209.82699584960938,260.48443603515625,271.83392333984375,41,133
338,68.65052032470703,311.4186706542969,139.51556396484375,386.2975769042969,64,133
339,114.87889099121094,373.2872009277344,186.71279907226562,453.1488037109375,64,133
340,158.20069885253906,319.0311279296875,265.4671325683594,379.100341796875,79,133
341,112.85713958740234,338.5714416503906,176.8253936767578,401.5873107910156,64,134
342,242.85714721679688,355.23809814453125,307.77777099609375,425.0793762207031,64,134
343,233.96824645996094,354.28570556640625,302.8571472167969,424.1269836425781,64,135
344,209.36508178710938,291.26983642578125,267.4603271484375,357.1428527832031,33,135
345,233.27999877929688,401.760009765625,325.760009765625,499.20001220703125,89,136
346,234.39999389648438,358.3999938964844,280.6400146484375,403.67999267578125,7,136
347,170.39999389648438,370.239990234375,249.1199951171875,479.5199890136719,89,136
348,288.4800109863281,398.7200012207031,338.7200012207031,445.9200134277344,7,136
349,238.91473388671875,297.20928955078125,286.2015380859375,348.3721008300781,64,137
350,174.88372802734375,422.1705322265625,223.10076904296875,474.2635803222656,64,137
351,38.13953399658203,460.4651184082031,110.07752227783203,526.3565673828125,54,138
352,139.84495544433594,269.7674560546875,202.7906951904297,334.7286682128906,64,139
353,206.8217010498047,356.4341125488281,269.7674560546875,422.4806213378906,64,139
354,229.1472930908203,227.2868194580078,296.1240234375,289.3023376464844,54,139
355,277.3643493652344,293.17828369140625,348.217041015625,357.05426025390625,54,139
356,203.8759765625,304.18603515625,255.03875732421875,360.3100891113281,64,140
357,260.0,346.5116271972656,305.2713317871094,398.75970458984375,64,140
358,248.06201171875,389.9224853515625,308.06201171875,451.93798828125,64,141
359,137.82945251464844,299.3798522949219,194.88372802734375,357.5193786621094,64,141
360,255.03875732421875,293.4883728027344,316.1240234375,357.5193786621094,54,141
361,168.0,295.20001220703125,236.9600067138672,343.3599853515625,103,142
362,154.24000549316406,358.239990234375,204.47999572753906,403.5199890136719,64,142
363,252.8000030517578,576.6400146484375,289.2799987792969,615.0399780273438,64,142
364,123.68000030517578,372.9599914550781,197.60000610351562,445.760009765625,64,143
365,240.9600067138672,343.3599853515625,313.760009765625,413.2799987792969,64,143
366,200.47999572753906,418.239990234375,290.0799865722656,487.20001220703125,103,143
367,267.77777099609375,244.12698364257812,336.8254089355469,303.3333435058594,103,144
368,72.53968048095703,323.015869140625,169.5238037109375,385.23809814453125,99,144
369,245.23809814453125,353.4920654296875,338.8888854980469,424.9206237792969,99,144
370,134.8800048828125,211.67999267578125,260.9599914550781,290.3999938964844,2,145
371,220.47999572753906,327.8399963378906,330.7200012207031,449.9200134277344,43,145
372,246.0800018310547,424.32000732421875,344.4800109863281,533.5999755859375,2,145
373,120.4800033569336,268.4800109863281,246.55999755859375,383.5199890136719,43,145
374,247.36000061035156,264.6400146484375,339.3599853515625,378.7200012207031,91,145
375,82.72000122070312,320.9599914550781,152.63999938964844,457.760009765625,2,146
376,219.52000427246094,325.9200134277344,319.0400085449219,461.760009765625,43,146
377,305.2799987792969,269.760009765625,383.0400085449219,418.3999938964844,43,146
378,138.8800048828125,333.760009765625,195.0399932861328,468.6400146484375,2,146
379,152.63999938964844,244.16000366210938,212.63999938964844,320.9599914550781,75,146
